ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0120316	GO:0120316	sperm flagellum assembly	4/916	38/18614	0.115133578643256	0.464404469167513	0.418318603534602	CEP131/SPEF2/CFAP43/MNS1	4
GO:0001967	GO:0001967	suckling behavior	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	POU4F1/CNTFR	2
GO:0002069	GO:0002069	columnar/cuboidal epithelial cell maturation	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	TYMS/FZD5	2
GO:0002328	GO:0002328	pro-B cell differentiation	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	HES1/NOTCH1	2
GO:0003157	GO:0003157	endocardium development	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	PROX1/NOTCH1	2
GO:0003174	GO:0003174	mitral valve development	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	NOTCH1/SMAD6	2
GO:0006054	GO:0006054	N-acetylneuraminate metabolic process	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	ST6GAL1/ST3GAL1	2
GO:0009111	GO:0009111	vitamin catabolic process	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	CYP26B1/PDXP	2
GO:0009134	GO:0009134	nucleoside diphosphate catabolic process	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	ENTPD1/NUDT18	2
GO:0010826	GO:0010826	negative regulation of centrosome duplication	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	CDK5RAP2/BRCA1	2
GO:0014051	GO:0014051	gamma-aminobutyric acid secretion	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	P2RX7/CACNB4	2
GO:0021527	GO:0021527	spinal cord association neuron differentiation	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	MDGA1/GDF7	2
GO:0021794	GO:0021794	thalamus development	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	GBX2/OLIG2	2
GO:0031061	GO:0031061	negative regulation of histone methylation	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	MLLT6/BRCA1	2
GO:0031650	GO:0031650	regulation of heat generation	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	EDNRB/TNFRSF11A	2
GO:0032252	GO:0032252	secretory granule localization	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	KIF1A/RASGRP1	2
GO:0033235	GO:0033235	positive regulation of protein sumoylation	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	HDAC4/RASD2	2
GO:0033327	GO:0033327	Leydig cell differentiation	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	CCND1/AMH	2
GO:0033629	GO:0033629	negative regulation of cell adhesion mediated by integrin	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	JAM3/ACER2	2
GO:0035810	GO:0035810	positive regulation of urine volume	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	HAS2/EDNRB	2
GO:0040034	GO:0040034	regulation of development, heterochronic	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	HES1/NOTCH1	2
GO:0042756	GO:0042756	drinking behavior	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	SLC24A4/MMP17	2
GO:0043476	GO:0043476	pigment accumulation	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	ANKRD27/SHROOM2	2
GO:0043482	GO:0043482	cellular pigment accumulation	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	ANKRD27/SHROOM2	2
GO:0046549	GO:0046549	retinal cone cell development	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	RORB/HCN1	2
GO:0046606	GO:0046606	negative regulation of centrosome cycle	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	CDK5RAP2/BRCA1	2
GO:0048103	GO:0048103	somatic stem cell division	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	TGFB2/NOTCH1	2
GO:0048681	GO:0048681	negative regulation of axon regeneration	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	RTN4RL1/RTN4R	2
GO:0051593	GO:0051593	response to folic acid	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	TYMS/CBS	2
GO:0051798	GO:0051798	positive regulation of hair follicle development	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	TGFB2/WNT5A	2
GO:0060221	GO:0060221	retinal rod cell differentiation	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	RORB/SOX8	2
GO:0060379	GO:0060379	cardiac muscle cell myoblast differentiation	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	NOTCH1/ISL1	2
GO:0060394	GO:0060394	negative regulation of pathway-restricted SMAD protein phosphorylation	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	LDLRAD4/SMAD6	2
GO:0060442	GO:0060442	branching involved in prostate gland morphogenesis	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	HOXA13/HOXB13	2
GO:0060788	GO:0060788	ectodermal placode formation	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	PROX1/NRG3	2
GO:0070932	GO:0070932	histone H3 deacetylation	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	PER2/HDAC4	2
GO:0071697	GO:0071697	ectodermal placode morphogenesis	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	PROX1/NRG3	2
GO:0090331	GO:0090331	negative regulation of platelet aggregation	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	SH2B3/CEACAM1	2
GO:0097084	GO:0097084	vascular associated smooth muscle cell development	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	HES1/NOTCH1	2
GO:0099550	GO:0099550	trans-synaptic signaling, modulating synaptic transmission	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	CSPG5/EFNB3	2
GO:1901503	GO:1901503	ether biosynthetic process	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	FASN/PLA2G4C	2
GO:1903441	GO:1903441	protein localization to ciliary membrane	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	TUB/GGA1	2
GO:1903867	GO:1903867	extraembryonic membrane development	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	FZD5/E2F7	2
GO:1905245	GO:1905245	regulation of aspartic-type peptidase activity	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	SORL1/AGER	2
GO:1905456	GO:1905456	regulation of lymphoid progenitor cell differentiation	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	HES1/NOTCH1	2
GO:2000009	GO:2000009	negative regulation of protein localization to cell surface	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	ASTN2/ACTN2	2
GO:2001198	GO:2001198	regulation of dendritic cell differentiation	2/916	12/18614	0.115202537499383	0.464404469167513	0.418318603534602	FCGR2B/AGER	2
GO:0009743	GO:0009743	response to carbohydrate	16/916	234/18614	0.11567646019109	0.465942192568265	0.419703728675147	SLC12A7/PRKAA2/ACVR2B/SLC8A1/PFKL/SERPINF1/RPS6KA2/PKLR/MAP2K6/COL6A2/PLA2G6/CDT1/GPAM/PTPRN2/AGER/NPTX1	16
GO:0046513	GO:0046513	ceramide biosynthetic process	6/916	68/18614	0.117179677241324	0.470867937495239	0.42414066000553	UGCG/ST3GAL1/ST3GAL5/PLA2G6/CERS1/P2RX7	6
GO:0051057	GO:0051057	positive regulation of small GTPase mediated signal transduction	6/916	68/18614	0.117179677241324	0.470867937495239	0.42414066000553	LPAR6/NOTCH1/RTN4R/RASGRP1/IGF1/LPAR1	6
GO:0061180	GO:0061180	mammary gland epithelium development	6/916	68/18614	0.117179677241324	0.470867937495239	0.42414066000553	CCND1/ZNF703/NTN1/IQGAP3/WNT5A/ERBB4	6
GO:0015908	GO:0015908	fatty acid transport	9/916	116/18614	0.118080421531345	0.473051138792299	0.4261072080869	ACSL3/SYK/ERFE/FABP7/MAP2K6/PLA2G6/P2RX7/TNFRSF11A/SLCO1B1	9
GO:0006220	GO:0006220	pyrimidine nucleotide metabolic process	5/916	53/18614	0.118380132172472	0.473051138792299	0.4261072080869	TYMS/DCK/SHMT1/UCK1/NT5M	5
GO:0007140	GO:0007140	male meiotic nuclear division	5/916	53/18614	0.118380132172472	0.473051138792299	0.4261072080869	TRIP13/CYP26B1/FANCA/TEX15/REC8	5
GO:0009948	GO:0009948	anterior/posterior axis specification	5/916	53/18614	0.118380132172472	0.473051138792299	0.4261072080869	FZD5/WLS/NRARP/BASP1/WNT5A	5
GO:0030834	GO:0030834	regulation of actin filament depolymerization	5/916	53/18614	0.118380132172472	0.473051138792299	0.4261072080869	PDXP/ADD2/SPTBN2/ACTN2/VILL	5
GO:0048146	GO:0048146	positive regulation of fibroblast proliferation	5/916	53/18614	0.118380132172472	0.473051138792299	0.4261072080869	PDGFD/PDGFA/WNT5A/IGF1/ZMIZ1	5
GO:0070169	GO:0070169	positive regulation of biomineral tissue development	5/916	53/18614	0.118380132172472	0.473051138792299	0.4261072080869	ACVR2B/SLC8A1/BMP6/P2RX7/TENT5A	5
GO:0034764	GO:0034764	positive regulation of transmembrane transport	16/916	235/18614	0.11880179342803	0.473984352402093	0.426947812861329	SORBS1/TERT/RGS7/SLC7A5/ERFE/ANK3/ABCB1/ATP1B1/CEMIP/P2RX7/KLF15/ACTN2/CACNB3/IGF1/CACNB4/FXYD1	16
GO:0071356	GO:0071356	cellular response to tumor necrosis factor	16/916	235/18614	0.11880179342803	0.473984352402093	0.426947812861329	RORA/SYK/TRIM32/H2BC11/CARD14/HAS2/HES1/TNFRSF13C/BRCA1/TRAF4/AKAP12/DAB2IP/CEBPA/TNFRSF21/TNFRSF11A/BIRC7	16
GO:0030512	GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	8/916	100/18614	0.119329248378645	0.475336033660073	0.428165358026809	TET1/CHST11/LDLRAD4/ONECUT1/IL17RD/TGFBR3/SLC2A10/SMAD6	8
GO:0061326	GO:0061326	renal tubule development	8/916	100/18614	0.119329248378645	0.475336033660073	0.428165358026809	POU3F3/HES1/NOTCH1/CTNNBIP1/ADAMTS16/SOX8/WNK4/CITED1	8
GO:0046467	GO:0046467	membrane lipid biosynthetic process	11/916	150/18614	0.121434697092607	0.480759447997584	0.433050571806349	UGCG/ELOVL7/PLPP2/ABCA8/ST3GAL1/ST3GAL5/PLA2G6/CERS1/P2RX7/ACER2/ELOVL2	11
GO:0001779	GO:0001779	natural killer cell differentiation	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	MERTK/RASGRP1/TOX	3
GO:0003148	GO:0003148	outflow tract septum morphogenesis	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	TGFB2/SMAD6/ISL1	3
GO:0003181	GO:0003181	atrioventricular valve morphogenesis	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	TGFB2/NOTCH1/SMAD6	3
GO:0017121	GO:0017121	plasma membrane phospholipid scrambling	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	ANO7/ANO4/P2RX7	3
GO:0018904	GO:0018904	ether metabolic process	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	PLA2G6/FASN/PLA2G4C	3
GO:0030318	GO:0030318	melanocyte differentiation	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	EDNRB/ADAMTS20/CITED1	3
GO:0033233	GO:0033233	regulation of protein sumoylation	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	HDAC4/RASD2/ZMIZ1	3
GO:0035336	GO:0035336	long-chain fatty-acyl-CoA metabolic process	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	ACSL3/ELOVL7/ELOVL2	3
GO:0045662	GO:0045662	negative regulation of myoblast differentiation	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	NOTCH1/NMRK2/SOX8	3
GO:0046628	GO:0046628	positive regulation of insulin receptor signaling pathway	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	SORBS1/ERFE/SORL1	3
GO:0060706	GO:0060706	cell differentiation involved in embryonic placenta development	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	FZD5/E2F7/EOMES	3
GO:0070193	GO:0070193	synaptonemal complex organization	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	TRIP13/TEX15/REC8	3
GO:0070423	GO:0070423	nucleotide-binding oligomerization domain containing signaling pathway	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	TLR4/SLC15A4/MAP2K6	3
GO:0086010	GO:0086010	membrane depolarization during action potential	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	SLC8A1/ANK3/HCN2	3
GO:0086064	GO:0086064	cell communication by electrical coupling involved in cardiac conduction	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	SLC8A1/ATP1B1/ATP1A3	3
GO:0098719	GO:0098719	sodium ion import across plasma membrane	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	SLC8A1/HCN2/SCNN1D	3
GO:0099633	GO:0099633	protein localization to postsynaptic specialization membrane	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	ERBB2/ERBB4/NPTX1	3
GO:0099645	GO:0099645	neurotransmitter receptor localization to postsynaptic specialization membrane	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	ERBB2/ERBB4/NPTX1	3
GO:2000311	GO:2000311	regulation of AMPA receptor activity	3/916	25/18614	0.122607346326786	0.480759447997584	0.433050571806349	MAPK8IP2/CNIH2/SHANK1	3
GO:0008645	GO:0008645	hexose transmembrane transport	9/916	117/18614	0.12269431437287	0.480759447997584	0.433050571806349	SORBS1/TERT/ERFE/SLC2A10/SLC5A4/SLC2A3/KLF15/IGF1/SLC5A10	9
GO:1901215	GO:1901215	negative regulation of neuron death	15/916	219/18614	0.123343376792649	0.481645202739489	0.433848427363967	CCND1/NEFL/TERT/POU4F1/GRIK2/XRCC2/SNCB/SERPINF1/GABRA5/AGAP2/SORL1/SLC1A1/CNTFR/ISL1/CITED1	15
GO:0030279	GO:0030279	negative regulation of ossification	4/916	39/18614	0.123589451705132	0.481645202739489	0.433848427363967	RFLNB/KREMEN2/NOTCH1/SMAD6	4
GO:0030851	GO:0030851	granulocyte differentiation	4/916	39/18614	0.123589451705132	0.481645202739489	0.433848427363967	CBFA2T3/CEACAM1/FASN/CEBPA	4
GO:0045066	GO:0045066	regulatory T cell differentiation	4/916	39/18614	0.123589451705132	0.481645202739489	0.433848427363967	FANCD2/FANCA/CTLA4/TOX	4
GO:0046621	GO:0046621	negative regulation of organ growth	4/916	39/18614	0.123589451705132	0.481645202739489	0.433848427363967	JARID2/TP73/WWC3/KCNK2	4
GO:0060251	GO:0060251	regulation of glial cell proliferation	4/916	39/18614	0.123589451705132	0.481645202739489	0.433848427363967	SLC7A5/HES1/NOTCH1/NTN1	4
GO:0060390	GO:0060390	regulation of SMAD protein signal transduction	4/916	39/18614	0.123589451705132	0.481645202739489	0.433848427363967	DAB2/TGFBR1/SLC2A10/BMP6	4
GO:1901292	GO:1901292	nucleoside phosphate catabolic process	7/916	85/18614	0.124843736099498	0.48615733091605	0.437912787815045	ENTPD1/NUDT11/PDE9A/NUDT18/NT5M/PDE4A/NUDT7	7
GO:0043550	GO:0043550	regulation of lipid kinase activity	5/916	54/18614	0.12550558784703	0.48805878595622	0.439625549146807	VAV3/VAV2/DAB2IP/AGAP2/FGFR3	5
GO:0045834	GO:0045834	positive regulation of lipid metabolic process	11/916	151/18614	0.125525736574571	0.48805878595622	0.439625549146807	ACSL3/SORBS1/HULC/DAB2/SCARB1/PLA2G6/VAV3/BMP6/VAV2/AGAP2/FGFR3	11
GO:0002065	GO:0002065	columnar/cuboidal epithelial cell differentiation	9/916	118/18614	0.12740399448695	0.492261384564482	0.443411096654943	TYMS/FZD5/ONECUT1/PROX1/HES1/BMP6/NOTCH1/FASN/WNT5A	9
GO:0030510	GO:0030510	regulation of BMP signaling pathway	9/916	118/18614	0.12740399448695	0.492261384564482	0.443411096654943	KCNQ1OT1/HES1/HOXA13/NOTCH1/SMAD6/FSTL1/SORL1/WNT5A/SKOR1	9
GO:0050830	GO:0050830	defense response to Gram-positive bacterium	9/916	118/18614	0.12740399448695	0.492261384564482	0.443411096654943	H2BC4/H2BC11/H2BC8/HMGB2/H2BC12/H2BC7/H2BC21/P2RX7/H2BC6	9
GO:0042476	GO:0042476	odontogenesis	10/916	135/18614	0.129044047461951	0.492261384564482	0.443411096654943	SLC24A4/ACVR2B/SLC7A5/ANKH/WLS/CCDC154/TGFB2/NKX2-3/JAG2/SDC1	10
GO:0043467	GO:0043467	regulation of generation of precursor metabolites and energy	10/916	135/18614	0.129044047461951	0.492261384564482	0.443411096654943	BNIP3/SORBS1/CBFA2T3/AK4/PRKAA2/PASK/HDAC4/RUBCNL/P2RX7/IGF1	10
GO:0055074	GO:0055074	calcium ion homeostasis	21/916	327/18614	0.129361996366543	0.492261384564482	0.443411096654943	BNIP3/SLC24A4/JPH3/CIB2/SLC8A1/CHRNA7/GRIK2/ANKH/PLCH1/ATP1B1/CEMIP/TMEM38A/P2RY1/P2RX7/PLCD1/JPH1/WNK4/PLCE1/WNT5A/GRID2IP/CACNB4	21
GO:0042472	GO:0042472	inner ear morphogenesis	8/916	102/18614	0.129513357335584	0.492261384564482	0.443411096654943	INSIG1/PROX1/DLX6/STOX1/GBX2/NTN1/WNT5A/HESX1	8
GO:0090101	GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	12/916	169/18614	0.129620515076336	0.492261384564482	0.443411096654943	TET1/CHST11/LDLRAD4/ONECUT1/IL17RD/TGFBR3/SLC2A10/NOTCH1/SMAD6/SORL1/WNT5A/SKOR1	12
GO:0009880	GO:0009880	embryonic pattern specification	6/916	70/18614	0.129649628803858	0.492261384564482	0.443411096654943	FZD5/NRARP/SMAD6/BASP1/WNT5A/ERBB4	6
GO:0010675	GO:0010675	regulation of cellular carbohydrate metabolic process	11/916	152/18614	0.129692168405021	0.492261384564482	0.443411096654943	SORBS1/CBFA2T3/RORA/PASK/HDAC4/ERFE/PDK1/C1QTNF3/RUBCNL/P2RY1/IGF1	11
GO:0021954	GO:0021954	central nervous system neuron development	7/916	86/18614	0.130514055017896	0.492261384564482	0.443411096654943	EPHB3/ADARB1/DCLK1/GBX2/RAC3/ZMIZ1/LHX6	7
GO:0061053	GO:0061053	somite development	7/916	86/18614	0.130514055017896	0.492261384564482	0.443411096654943	XRCC2/PLXNA2/NOTCH1/NKD1/NRARP/FOXC2/WNT5A	7
GO:0019932	GO:0019932	second-messenger-mediated signaling	19/916	292/18614	0.131501307017157	0.492261384564482	0.443411096654943	SLC24A4/ADCY2/GRIN2B/PTPRJ/SYK/SLC8A1/CBS/EDNRB/ATP1B1/RASD2/TMEM38A/ADCY1/PDE9A/P2RX7/P2RY11/CHRM3/PLCE1/IGF1/LPAR1	19
GO:0048515	GO:0048515	spermatid differentiation	14/916	204/18614	0.131624372403643	0.492261384564482	0.443411096654943	TRIP13/BRIP1/CEP131/HMGB2/CCDC136/STRBP/SPEF2/RFX2/CFAP43/REC8/JAM3/DDX25/MNS1/CFAP73	14
GO:0000101	GO:0000101	sulfur amino acid transport	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	SLC7A5/SLC1A1	2
GO:0002756	GO:0002756	MyD88-independent toll-like receptor signaling pathway	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	TLR4/IRF7	2
GO:0003096	GO:0003096	renal sodium ion transport	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	EDNRB/WNK4	2
GO:0007144	GO:0007144	female meiosis I	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	TRIP13/BRME1	2
GO:0007183	GO:0007183	SMAD protein complex assembly	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	LDLRAD4/SMAD6	2
GO:0009214	GO:0009214	cyclic nucleotide catabolic process	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	PDE9A/PDE4A	2
GO:0015824	GO:0015824	proline transport	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	SLC7A5/SLC6A17	2
GO:0030497	GO:0030497	fatty acid elongation	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	ELOVL7/ELOVL2	2
GO:0030836	GO:0030836	positive regulation of actin filament depolymerization	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	PDXP/ACTN2	2
GO:0032823	GO:0032823	regulation of natural killer cell differentiation	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	RASGRP1/TOX	2
GO:0032966	GO:0032966	negative regulation of collagen biosynthetic process	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	CYGB/NOTCH1	2
GO:0033604	GO:0033604	negative regulation of catecholamine secretion	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	ADRA2C/P2RY1	2
GO:0034333	GO:0034333	adherens junction assembly	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	ZNF703/JAM3	2
GO:0035589	GO:0035589	G protein-coupled purinergic nucleotide receptor signaling pathway	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	P2RY1/P2RY11	2
GO:0036302	GO:0036302	atrioventricular canal development	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	FOXN4/HAS2	2
GO:0042761	GO:0042761	very long-chain fatty acid biosynthetic process	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	ELOVL7/ELOVL2	2
GO:0045605	GO:0045605	negative regulation of epidermal cell differentiation	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	HES1/NOTCH1	2
GO:0045683	GO:0045683	negative regulation of epidermis development	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	HES1/NOTCH1	2
GO:0045842	GO:0045842	positive regulation of mitotic metaphase/anaphase transition	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	CDT1/ESPL1	2
GO:0060670	GO:0060670	branching involved in labyrinthine layer morphogenesis	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	FZD5/SOCS3	2
GO:0060837	GO:0060837	blood vessel endothelial cell differentiation	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	PROX1/NOTCH1	2
GO:0061430	GO:0061430	bone trabecula morphogenesis	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	SEMA4D/PLXNB1	2
GO:0070234	GO:0070234	positive regulation of T cell apoptotic process	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	P2RX7/WNT5A	2
GO:0070243	GO:0070243	regulation of thymocyte apoptotic process	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	PTCRA/WNT5A	2
GO:0070424	GO:0070424	regulation of nucleotide-binding oligomerization domain containing signaling pathway	2/916	13/18614	0.131883382167402	0.492261384564482	0.443411096654943	TLR4/SLC15A4	2
