Name	501mel_RepI	501mel_RepII	501mel_sg6_XLOC_d3_I	501mel_sg6_XLOC_d3_II	501mel_sg7_XLOC_d3_I	501mel_sg7_XLOC_d3_II	501mel_sg6_XLOC_d5_I	501mel_sg6_XLOC_d5_II	501mel_sg7_XLOC_d5_I	501mel_sg7_XLOC_d5_II
ENSG00000233921	0	0	0	0	0	0	0	0	0	0
ENSG00000226484	0	0	0	0	0	0	0	0	0	0
ENSG00000286599	0	0.020665	0.018635	0.050496	0	0.098879	0.014956	0	0.028599	0.082913
ENSG00000278879	2.67946	3.70901	1.86274	2.81155	1.35447	1.59304	2.00859	3.00125	2.43567	1.93323
ENSG00000231327	6.29667	3.86541	2.95883	3.05531	2.50179	2.43658	3.95397	4.41886	3.548	4.30204
ENSG00000126934	43.6642	46.0563	73.9313	46.2181	51.9752	59.2422	58.8832	44.4203	64.0401	45.038
ENSG00000174016	0	0	0.017979	0	0	0	0	0	0	0
ENSG00000165164	0.038817	0	0.108074	0.056245	0.033988	0.170473	0.01241	0.091883	0.027836	0.066376
ENSG00000189023	0	0	0	0	0	0	0	0	0	0
ENSG00000233880	0	0	0	0	0	0	0	0	0	0
ENSG00000233663	0	0	0	0	0	0	0	0.038699	0	0
ENSG00000233747	0	0	0	0	0	0	0	0.230958	0	0
ENSG00000071203	0	0	0	0	0	0	0	0	0	0
ENSG00000252411	0	0	0	0	0	0	0	0	0	0
ENSG00000108823	0	0	0.294986	0.132431	0	0	0	0	0	0
ENSG00000229347	0	0	0	0	0	0	0	0	0	0
ENSG00000287926	0	0.069333	0	0	0.115782	0	0	0	0.048235	0
ENSG00000189132	0	0	0	0	0	0	0	0	0	0
ENSG00000249318	0	0.685788	0	0	0	0	0	0	0	0
ENSG00000273704	0	0	0	0	0	0	0	0	0	0
ENSG00000200503	0	0	0	0	0	0	0	0	0	0
ENSG00000225384	0	0	0	0	0	0	0	0	0	0
ENSG00000249343	0	0	0	0	0	0	0	0	0	0
ENSG00000148450	23.4661	25.8753	14.2795	20.8781	16.5998	17.1383	14.8512	14.072	14.0838	17.7834
ENSG00000284154	0	0	0	0	0	2.82973	0	0	0	0
ENSG00000280035	0.084916	0.318929	0.410913	0.148446	0.19163	0.316274	0.350195	0.079096	0.236501	0.044068
ENSG00000287116	0	0	0	0	0	0	0	0	0	0
ENSG00000063515	0.126192	0	0	0	0	0	0	0	0	0
ENSG00000271136	0	0	0	0	0	0	0	0	0	0
ENSG00000236072	0	0	0	0	0	0	0	0	0	0
ENSG00000286572	0	0	0	0	0	0	0.017187	0	0.016436	0
ENSG00000196466	0.77246	0.840436	0.283521	0.215722	0.122273	0.314194	0.174184	0.169889	0.095015	0.062809
ENSG00000226043	0	0	0	0	0	0	0	0	0	0
ENSG00000185448	0	0	0	0	0	0	0	0	0	0
ENSG00000251158	0	0	0	0	0	0	0	0	0	0
ENSG00000233928	0	0.060145	0.213894	0.072317	0.099915	0.242279	0.322118	0.264031	0.342902	0.18423
ENSG00000215310	0	0	0	0	0	0	0	0.031325	0	0
ENSG00000259084	0	0	0	0	0.059514	0.031803	0	0	0	0
ENSG00000226781	0	0	0	0	0	0	0	0	0	0.366276
ENSG00000236828	0	0	0	0	0	0	0	0	0	0
ENSG00000271825	0	0	0	0.182379	0	0	0	0	0	0
ENSG00000255251	0	0.04038	0	0	0.033872	0	0	0.046629	0	0
ENSG00000221348	0	0	0	0	0	0	0	0	0	0
ENSG00000285900	0	0	0	0	0	0	0	0	0	0
ENSG00000165406	2.59827	4.58703	1.5919	0.462242	0.260836	1.02968	0.581543	0.439538	0.543904	0.405045
ENSG00000231542	0	0	0	0	0	0	0	0	0	0
ENSG00000184156	0	0	0.025402	0.019204	0.047328	0.008261	0	0	0.006805	0
ENSG00000233764	0	0	0	0	0	0	0	0	0	0
ENSG00000157625	19.9816	18.966	16.12	21.5114	16.4597	20.956	17.4035	19.5884	17.7802	16.6899
ENSG00000241886	1.02291	1.53557	2.09285	4.88669	3.04045	3.93583	1.56596	3.59709	1.62749	3.09846
ENSG00000169297	0	0	0	0.028295	0	0	0	0	0	0
ENSG00000107551	0.370413	0.555393	1.48904	0.996387	0.973612	1.05296	1.59072	0.767067	0.531411	0.785757
ENSG00000258479	0.104028	0.588294	0.496314	0.729127	0.675883	0.877904	0.931094	0.476949	0.939087	0.930972
ENSG00000276940	0	0	0	0	0	0	0	0	0	0
ENSG00000214107	8.25242	7.64647	0.43531	0.423141	0.280194	0.257735	0.241822	0.128561	0.360002	0.179271
ENSG00000253487	0	0	0	0	0	0	0	0	0	0
ENSG00000241765	0	0	0	0.294007	1.16648	0	1.81785	0.60532	0.755956	0.681381
ENSG00000198798	0	0.060246	0	0	0	0.046579	0	0	0.083742	0
ENSG00000267649	0.336955	0.867951	0.939733	1.33207	1.23091	0.896164	0.358213	0.575698	0.830414	0.737388
ENSG00000168070	0	0	0	0	0	0.124314	0	0	0	0
ENSG00000235620	0	0	0	0	0	0	0	0	0	0
ENSG00000270794	0	0	0	0	0	0	0	0	0	0
ENSG00000249722	0	0	0	0	0	0	0	0	0	0
ENSG00000227592	0	0	0	0	0	0	0	0	0	0
ENSG00000188451	0.088177	0	0.085303	0.051312	0	0	0.091216	0.018203	0	0.030447
ENSG00000249664	0.168709	0.089451	0	0.21889	0.148908	0.069286	0	0	0.062369	0.086239
ENSG00000264090	0	0	0	0	0	0	0	0	0	0
ENSG00000207645	0	0	0	0	0	0	0	0	0	0
ENSG00000237994	0	0	0	0	0	0	0	0	0	0
ENSG00000172197	17.0439	16.6888	8.15176	12.0763	8.15137	5.89754	9.31039	12.2344	9.76159	9.87596
ENSG00000221883	0.524284	0.664571	0.601014	0.433459	0.444123	0.369958	0.732415	0.458935	0.379537	0.785038
ENSG00000233243	0	0	0	0	0	0	0	0	0	0
ENSG00000228345	0	0	0	0	0	0	0	0	0	0
ENSG00000135898	0	0	0.04346	0.019624	0.026024	0.142663	0.067072	0.069696	0.042739	0.074748
ENSG00000280454	0	0	0	0	0	0	0	0	0	1.29045
ENSG00000162105	0	0.030371	0.009123	0	0	0	0.019332	0	0	0
ENSG00000223391	0	0	0	0	0	0	0	0	0	0
ENSG00000242562	0	0	0	0	0	0	0.071827	0	0	0.047952
ENSG00000224960	0	0	0	0.015553	0	0	0	0	0	0
ENSG00000184613	0.095162	0	0.296625	0.131305	0.357049	0	0.04759	0.211407	0.014137	0
ENSG00000169692	26.6466	28.7758	18.6502	11.9295	13.0687	10.9403	17.8149	10.2134	16.5085	10.0513
ENSG00000254431	0	0	0	0	0	0	0	0	0	0
ENSG00000229274	0	0	0	0.066681	0	0	0	0	0	0
ENSG00000279750	0	0	0	0	0	0	0	0	0	0
ENSG00000226329	0.082691	0.132595	0.039916	0.036018	0.037053	0.10241	0	0	0.091989	0
ENSG00000235642	0	0	0	0	0	0	0	0	0	0
ENSG00000225136	0	0	0	0	0	0	0	0	0	0
ENSG00000136834	0	0	0	0	0	0	0	0	0	0
ENSG00000252486	0	0	0	0	0	0	0	0	0	0
ENSG00000233807	0	0	0.725053	2.47402	0.789354	0.991723	0.697484	0.726537	0.335846	1.68591
ENSG00000228933	4.49586	5.9072	6.45197	7.85172	4.43266	5.53922	4.56219	7.14896	4.54883	5.34726
ENSG00000261668	0.128881	0.184643	0.180322	0.314038	0.194381	0.094899	0.233785	0.151512	0.14897	0.178657
ENSG00000204683	0	0	0	0	0	0.228612	0	0	0	0
ENSG00000242021	0	0.896232	2.57405	0.674017	2.30184	0.457711	0.343326	0.704083	1.59896	1.70756
ENSG00000145431	1.37216	1.21407	1.36475	0.621155	1.31457	3.17183	0.970232	1.29366	1.52133	0.700122
ENSG00000252491	2.13637	2.34657	4.09416	6.0018	1.86856	13.1207	0	4.19507	0	4.38129
ENSG00000216938	1.22993	1.90268	2.26874	2.69591	1.24825	1.94044	0.873293	2.75448	1.25819	2.50878
ENSG00000236160	0	0	0	0	0	0	0	0	0	0
ENSG00000259849	2.5737	2.53923	2.16951	4.77158	2.15491	4.00391	1.91844	4.24092	1.31031	3.92113
ENSG00000232644	0	0	0	0	0	0	0.099891	0	0	0
ENSG00000176746	0.23919	0.25625	0.31796	0.208767	0.026905	0.148322	0.069586	0.129598	0.044384	0
ENSG00000160683	0	0.013696	0.111108	0.011154	0.057689	0.052789	0.039633	0.071413	0.018939	0.013253
ENSG00000227842	0	0	0	0	0	0	0	0	0	0
ENSG00000232446	0	0	0	0	0	0	0	0	0	0
ENSG00000233403	0	0	0	0	0	0	0	0	0	0
ENSG00000261627	0	0	0	0	0	0	0	0	0	0
ENSG00000228519	0	0	0	0	0	0	0	0	0	0
ENSG00000234269	0	0	0	0	0	0	0	0	0	0
ENSG00000163156	26.3736	27.165	27.0339	29.2546	24.3386	29.749	25.6423	33.2509	29.4789	37.943
ENSG00000229310	0	0	0	0	0	0	0	0	0	0
ENSG00000235421	0	0	0	0	0	0	0	0	0	0
ENSG00000152954	0	0	0	0	0	0	0	0	0	0
ENSG00000255970	0	0	0	0	0.016073	0	0	0	0	0
ENSG00000231132	0	0	0	0	0	0	0	0	0	0.212158
ENSG00000176812	0	0	0	0	0	0	0	0	0	0
ENSG00000152086	0	0	0	0	0	0	0	0	0	0
ENSG00000201831	0	0	0	0	0	0	0	0	0	0
ENSG00000215117	0.013333	0	0	0	0	0	0	0	0	0
ENSG00000241537	0	0	0	0	0	0.05906	0	0	0	0
ENSG00000240439	0	0	0	0	0	0	0	0	0	0
ENSG00000124256	0.06249	0	0	0	0	0	0.048056	0	0	0
ENSG00000004848	0	0	0	0	0	0	0	0	0	0
ENSG00000251869	2.60034	8.61646	0	0	0	2.36939	0	12.8007	0	0
ENSG00000251566	0	1.2876	0	0	0	0	0	0	0	0
ENSG00000101868	23.9319	24.2062	16.7877	20.9478	13.3839	16.5809	21.4274	23.275	20.0554	24.2008
ENSG00000179082	0	0	0	0	0	0	0.013772	0.011018	0	0
ENSG00000236487	0	0	0	0	0	0	0	0	0	0
ENSG00000232881	0	0	0	0	0	0	0	0	0	0
ENSG00000236836	0	0	0	0	0	0	0	0	0	0
ENSG00000225071	0.398071	0.438887	0.386235	0.31976	0	0.302965	0	0.214472	0.576456	0
ENSG00000235461	0	0	0	0	0	0	0	0	0	0
ENSG00000271746	2.39964	2.80872	1.11867	0.715914	0.438454	0.407873	1.65736	0.906755	1.40731	0.50777
ENSG00000204179	0	0	0	0	0	0	0	0	0	0
ENSG00000223731	0	0	0	0	0	0	0	0	0	0
ENSG00000206721	0	0	0	0	0	0	0	0	0	0
ENSG00000227166	0	0	0	0	0	0	0	0	0	0
ENSG00000130741	135.887	152.425	97.2302	140.77	94.5116	96.4743	105.234	153.51	110.993	138.336
ENSG00000163377	0	0.027615	0	0	0	0	0	0	0	0
ENSG00000174010	3.4937	3.81348	4.09234	5.06778	3.90764	5.8509	4.62148	5.82355	4.92618	5.03149
ENSG00000229806	0	0	0	0	0.191794	0	0.341318	0.13239	0.164807	0.223766
ENSG00000165182	0	0.036092	0.159269	0.064098	0	0	0.028493	0.145953	0.123012	0.076025
ENSG00000184831	20.7449	22.5154	34.3771	35.3069	35.4745	38.5353	28.5617	35.2572	34.4707	30.5574
ENSG00000284391	0.07881	0	0	0	0.035338	0.032542	0	0	0.058456	0
ENSG00000246985	1.9332	2.03218	0.960201	1.29706	1.79898	1.98606	0.926381	1.85812	1.23042	0.775036
ENSG00000229946	0	0	0	0	0	0	0	0	0	0
ENSG00000123130	12.062	16.2147	20.0852	23.4092	19.7769	25.6452	20.3757	25.0084	19.1022	21.0971
ENSG00000268738	0	0.253786	0	0	0	0.122411	0	0	0.110465	0.061341
ENSG00000268683	0	0	0	0.206416	0	0	0.18411	0	0	0
ENSG00000123131	35.9036	34.6331	38.3988	33.6476	34.4545	37.2141	39.6804	39.5662	43.1472	48.0501
ENSG00000261797	0	0	0	0	0	0	0	0	0	0
ENSG00000226774	0	0	0	0	0	0	0	0	0	0
ENSG00000106443	41.6515	47.9318	28.4654	41.6976	25.9988	34.5373	33.0866	47.6185	31.1398	40.0552
ENSG00000267385	0.065271	0.034945	0	0.078695	0	0	0.025309	0.181717	0	0.10134
ENSG00000255556	0	0	0	0	0	0	0.058507	0	0	0.039023
ENSG00000165186	0	0	0	0	0	0.003406	0	0	0	0
ENSG00000174028	8.61935	8.44167	13.6501	18.716	9.81228	21.9851	23.3664	17.9116	15.4577	17.9396
ENSG00000184735	0.121691	0.098051	0.044198	0	0.068805	0.176392	0.14189	0.056787	0.101721	0.284605
ENSG00000200086	0	0	0	0	0	0	0	0	0	0
ENSG00000237019	0	0	0	0	0	0	0	0	0	0
ENSG00000225653	0	0	0	0	0	0	0	0	0	0
ENSG00000201095	0	0	0	0	0	0	0	0	0	0
ENSG00000224396	0	0	0.049548	0.670349	0.183542	0.1695	0	0.568777	0.038082	0.370639
ENSG00000139219	0	0.102144	0.028421	0	0.02655	0.308446	0	0.00913	0	0.030504
ENSG00000231846	0	0	0	0.229323	0	0	0	0	0	0.267413
ENSG00000129173	11.5332	14.068	8.77697	12.2655	9.69222	10.1647	11.3711	12.3751	11.0889	9.72079
ENSG00000237331	0	0	0	0	0	0	0	0	0	0
ENSG00000175809	0	0	0	0.069197	0	0	0	0	0	0
ENSG00000233067	0	0	0	0	0	0	0	0	0	0
ENSG00000257648	0	0	0	0	0	0	0	0	0	0
ENSG00000042813	0	0	0	0	0	0	0	0	0	0
ENSG00000286463	0	0	0	0	0	0	0	0	0	0
ENSG00000198791	56.8474	54.1539	57.2176	75.3558	54.2117	69.1848	57.1658	81.4359	60.9239	78.0555
ENSG00000224204	0	0	0	0	0	0	0	0	0	0
ENSG00000102174	0.077053	0.046047	0.491	0.308874	0.366282	0.205815	0.079931	0.22776	0.082736	0.529178
ENSG00000196951	1.09066	0.872542	1.18764	0.562571	0.92244	0.382239	0.15756	0.91716	0.783032	0.413582
ENSG00000288047	0	0	0	0	0	0	0	0	0	0
ENSG00000271286	0	0.111684	0	0.091123	0	0.086616	0.162415	0	0	0
ENSG00000287570	0	0	0	0	0	0	0	0	0	0
ENSG00000206639	0	0	0	0	0	0	0	0	0	0
ENSG00000155097	41.3272	45.4629	69.3577	116.413	71.9907	101.154	82.5915	129.557	94.2105	126.434
ENSG00000230797	2.74974	2.35309	1.22877	1.38406	1.80546	2.25203	1.37185	1.84129	1.37152	1.57343
ENSG00000198001	5.80807	4.96495	4.92926	6.74275	4.91181	5.0747	5.46338	6.46927	5.9768	7.1548
ENSG00000275681	0	0	0	0	0	0	0	0	0	0
ENSG00000242973	0	0	0	0	0	0	0	0	0	0
ENSG00000012174	16.9469	18.6206	14.0786	14.9758	13.1884	15.3632	14.4252	14.4409	15.049	15.2165
ENSG00000261857	0.904621	0.720307	1.31011	1.17561	2.66663	1.87168	3.35923	2.35258	4.94104	1.7274
ENSG00000231913	0	0	0	0	0	0	0	0	0	0
ENSG00000149970	0.808065	1.18702	0.922325	0.293748	0.615159	0.980741	0.926635	0.464852	0.564697	0.661365
ENSG00000283546	0	0	0	0	0	0	0	0	0	0
ENSG00000257925	0	0.241072	0	0	0	0	0	0	0	0
ENSG00000273750	0	0	0	0	0	0	0	0	0	0
ENSG00000252978	0	0	0	0	0	0	0	0	0	0
ENSG00000223428	0	0	0	0	0	0	0	0	0	0
ENSG00000242019	0	0	0	0	0	0	0	0	0	0
ENSG00000283400	0	0	0	0	0	0	0	0	0	0
ENSG00000177189	24.5706	23.9225	14.8998	22.9651	16.942	18.4332	18.4054	21.1933	18.5237	19.4141
ENSG00000255523	0	0	0	0	0	0	0	0	0	0
ENSG00000285905	0	0	0	0	0	0	0	0	0	0
ENSG00000114405	9.94366	11.1711	7.46631	11.7362	8.12784	11.446	7.94113	18.9625	9.79416	13.386
ENSG00000173674	28.3946	26.2262	21.5844	36.4595	26.3863	38.4298	28.6977	47.28	35.0779	42.6271
ENSG00000184368	0.251736	0.561163	0.276359	0.036717	0.036678	0.353428	0.177991	0.394915	0.106385	0.171392
ENSG00000198093	2.11437	1.54092	0.40734	0.753766	0.141913	0.882637	0.344861	0.303683	0.882519	0.536659
ENSG00000173681	12.0178	14.2451	16.0987	22.892	18.3382	31.6662	20.7942	23.51	22.0576	22.45
ENSG00000275800	0	0	0	0	0	0	0	0	0	0
ENSG00000207359	0	0	0	0	0	0	0	0	0	0
ENSG00000253508	0.594302	0.15607	0	0	0	0.606205	0	0.088861	0.109478	0
ENSG00000120162	13.5319	13.1981	3.9483	6.4878	4.39556	3.78186	4.16075	7.02595	5.13898	5.7864
ENSG00000229647	0	0	0	0	0	0	0	0	0	0.055041
ENSG00000280025	0	0.013828	0	0	0	0.010659	0	0	0	0
ENSG00000202144	0	0	0	0	0	0	0	0	0	0
ENSG00000180815	0.344812	0.438035	0.132557	0.180863	0.10046	0.034009	0.089699	0.293168	0.164658	0.257185
ENSG00000136931	0	0.020197	0	0.01645	0.016996	0.015575	0	0	0.027948	0.086103
ENSG00000131828	60.9105	45.7386	38.522	46.9159	25.0145	44.4121	40.5499	54.4419	35.3421	63.1063
ENSG00000173698	0	0	0	0	0.008457	0	0.014514	0	0	0
ENSG00000044446	5.6497	7.55702	3.89094	4.41366	3.81262	6.20495	3.47235	4.57687	4.83114	3.07306
ENSG00000223863	0	0	0	0	0	0	0	0	0	0
ENSG00000140470	8.35305	9.29493	0.744738	1.86473	0.851881	1.92401	1.653	1.59923	1.86639	2.93671
ENSG00000237836	4.77064	5.54988	0.916688	0.492131	0.993348	1.31412	0.891063	0.884174	0.982714	0.428025
ENSG00000234588	0	0	0	0	0	0	0	0	0	0
ENSG00000236869	0	0	0	0	0	0	0	0	0	0
ENSG00000224224	0	0	0	0	0	0	0	0	0	0
ENSG00000228630	0	0.077902	0	0	0	0	0	0	0	0
ENSG00000112796	0	0.212801	0	0	0	0	0	0.013833	0	0
ENSG00000124915	0.023053	0	0.022306	0.060432	0.062387	0	0.053702	0	0	0
ENSG00000237221	0	0	0	0	0	0	0	0	0	0
ENSG00000270006	2.5452	0.797748	0	1.30389	0	0.206753	0.387347	0	0.56186	0.507455
ENSG00000086717	3.09153	1.86042	0.63112	0.758775	0.074104	0.457978	0.549568	0.730983	0.171548	0.382917
ENSG00000176294	0.019416	0	0	0	0	0	0	0	0	0
ENSG00000102104	0	0	0	0	0	0	0	0	0	0
ENSG00000236187	0.124831	0.199371	0.060101	0.108365	0.222062	0.102802	0.192848	0.114734	0.04622	0
ENSG00000127483	173.636	196.549	160.782	177.826	139.929	172.343	167.87	180.379	182.267	157.046
ENSG00000008086	2.79501	2.22911	2.79217	2.56906	2.66712	2.82586	2.85686	2.18304	2.72542	1.37974
ENSG00000232743	0.080206	0.04288	0	0	0	0	0	0	0	0
ENSG00000207025	0	0	0	0	0	0	0	0	0	0
ENSG00000196387	4.7444	4.23779	2.06603	3.2461	2.38208	5.99202	1.99559	2.69327	1.87756	2.32395
ENSG00000235211	0	0	0	0	0	0	0	0	0	0
ENSG00000280335	0	0	0	0	0	0	0	0	0	0
ENSG00000102098	0.750392	0.89787	0.650436	2.04826	0.950363	0.730764	1.01337	2.14516	1.28158	1.83674
ENSG00000232174	0	0	0.116092	0.104373	0	0	0	0.292217	0	0.246153
ENSG00000201239	0	0	0	0	0	0	0	0	0	0
ENSG00000177324	0	0	0	0	0	0	0	0	0	0
ENSG00000223646	0	0.080243	0	0.080545	0	0.053502	0.070884	0.1935	0.112907	0
ENSG00000225882	0	0	0	0	0	0	0	0	0	0
ENSG00000141639	7.28122	8.72888	5.82023	4.05958	4.67027	6.12736	6.94988	3.52769	7.20401	3.33703
ENSG00000270068	0	0	0	0	0	0	0	0	0	0
ENSG00000202217	0	0	0	0	0	0.299034	0	0	0.269382	0
ENSG00000225893	0	0	0	0	0	0	0	0	0	0
ENSG00000131831	0	0	0	0	0	0	0	0	0	0
ENSG00000243777	0	0	0	0	0	0.158357	0	0	0	0
ENSG00000255387	0	0	0	0	0.03059	0	0	0	0	0
ENSG00000047634	13.6667	16.5944	15.0262	17.4276	15.7746	21.5587	17.3468	16.8208	17.0095	16.5275
ENSG00000105825	0	0	0	0.078473	0	0	0	0.016145	0	0.026996
ENSG00000226153	0	0	0	0	0	0	0	0	0	0
ENSG00000214321	0	0	0	0.347569	0	0	0	0.120633	0	0
ENSG00000227616	0	0	0	0	0	0	0	0	0	0
ENSG00000169891	3.98265	4.48559	1.14375	2.22404	1.43318	1.58304	2.21767	3.25513	1.57562	2.41464
ENSG00000244158	0	0	0	0	0	0	0	0	0	0
ENSG00000230180	0	0	0	0	0	0	0	0	0	0
ENSG00000169575	0	0	0	0	0	0	0	0	0	0
ENSG00000086712	9.54467	9.06467	8.30466	12.5449	7.92773	9.83672	10.2304	14.8203	10.8241	13.164
ENSG00000215571	0.139122	0.111211	0.10039	0.211431	0.124449	0.228946	0.134257	0.064571	0.128487	0.107492
ENSG00000277315	0	0	0	0	0	0	0	0	0	0
ENSG00000107036	10.2424	10.2878	9.50119	10.7069	9.0382	10.758	8.99406	11.2096	8.27734	8.34895
ENSG00000274949	0	0	0.646988	0	0	0.242816	0.114801	0.180681	0.113012	0.310953
ENSG00000265144	0	0	0	0	0	0	0	0	0	0
ENSG00000239333	0	0	0	0	0	0	0	0	0	0
ENSG00000254531	1.78841	1.32629	0.600765	1.62337	0.866666	0.954244	1.0831	0.814866	2.55206	1.07766
ENSG00000232946	0	0	0	0	0	0	0	0	0	0
ENSG00000253228	0	0	0	0.070162	0	0	0	0	0	0
ENSG00000271982	0	0	0	0	0	0	0	0	0	0
ENSG00000211641	0	0	0	0	0	0	0	0	0	0
ENSG00000215313	0	0	0	0	0	0	0.061336	0	0	0
ENSG00000220556	0	0	0	0	0	0	0	0	0	0
ENSG00000131480	1.82078	2.30769	2.70545	3.06076	1.73626	2.77457	2.58397	3.21094	2.06276	2.27634
ENSG00000177669	0	0	0	0	0.032545	0	0	0	0	0.037488
ENSG00000280033	0.427175	0.844919	0.88159	0.582865	0.054306	0.201058	0.330028	0.486323	0.361556	0.815555
ENSG00000182798	0.133358	0	0	0	0	0	0	0	0	0
ENSG00000269119	0	0	0.067763	0	0	0	0.05435	0.043049	0	0
ENSG00000126010	0.282772	0.2786	0.045599	0.288246	0.127519	0.233977	0.05489	0.102352	0.034996	0.073333
ENSG00000223225	0	0	0	0	0	2.89812	0	0	0	0
ENSG00000214124	1.4024	0	0	0	0	0.577143	0.519661	0.413718	0	0
ENSG00000226536	0	0	0	0	0	0	0	0.205171	0	0
ENSG00000285772	0	0.323172	0	0	0.128732	0.047908	0.038371	0	0	0
ENSG00000262358	0.257893	0	0	0	0	0	0	0.15208	0	0
ENSG00000182287	91.316	92.9766	48.5089	89.1412	61.7822	70.923	55.3011	104.822	64.3031	91.2349
ENSG00000274012	76407.6	56552.7	63846.7	40284.4	43099.1	48441.8	60183.2	38564.2	49556.8	41169.8
ENSG00000281371	0	0.033465	0	0.027265	0	0.025829	0	0.038678	0.023189	0
ENSG00000196639	0	0	0	0	0	0.042386	0	0	0	0
ENSG00000272068	0.414494	0.278202	0.41807	0.815712	0.249794	0.386138	0.496579	0.751692	0.32076	0.879198
ENSG00000128271	0.757615	1.72501	0.340127	1.57842	0.833482	0.646537	1.48954	1.19748	0.752723	0.152844
ENSG00000148343	4.49813	7.55408	6.78733	3.03846	3.75802	6.23755	5.51022	3.45024	4.60225	3.39543
ENSG00000200620	0	0	0	0	0	0	0	0	0	0
ENSG00000169239	0.882206	2.17818	1.64331	3.02179	1.15953	3.30372	2.65179	3.0439	2.8981	2.24705
ENSG00000223890	0	0	0	0	0	0	0	0	0	0
ENSG00000186312	14.8198	19.4259	11.3082	16.3533	10.68	11.2536	11.3572	13.1864	11.8241	13.8756
ENSG00000100395	8.46798	9.66573	12.0114	12.4627	11.1663	13.2079	11.2537	11.9471	10.4612	10.5107
ENSG00000147003	0.136505	0.048603	0	0.079222	0.040717	0	0	0.196235	0.067471	0.046952
ENSG00000071539	40.2216	43.6977	14.845	21.5409	17.4392	19.9394	23.7425	27.9959	28.0026	29.1845
ENSG00000241954	0	0	0	0	0	0	0	0	0	0
ENSG00000225833	0	0	0	0	0	0	0	0	0	0
ENSG00000107651	28.1819	43.6377	40.2122	49.199	49.9002	54.6791	48.0447	43.9802	37.4913	40.5512
ENSG00000285602	0	0.016172	0	0	0	0.012468	0	0	0	0
ENSG00000130234	0	0	0	0.057167	0	0	0	0	0.048569	0
ENSG00000136014	0	0.018929	0	0	0	0.011348	0.017644	0	0.047987	0.070722
ENSG00000213548	0	0	0	0	0	0	0	0	0	0.329945
ENSG00000165195	12.1328	14.9228	10.8725	13.4153	13.5031	11.7154	11.2683	12.5601	9.30392	12.6223
ENSG00000199169	0	0	0	0	0	0	0	0	0	0
ENSG00000287426	0	0	0	0	0	0	0.036961	0	0	0
ENSG00000165192	0	0.062951	0	0.05265	0.052616	0	0	0.012799	0.019717	0
ENSG00000235929	0	0	0	0	0	0	0	0	0	0
ENSG00000240409	0	2.0363	3.63494	1.65522	1.61425	1.57285	0.702605	1.13443	2.72945	1.87166
ENSG00000231066	0.491021	0.521152	0.943944	1.2757	0.650654	1.07657	0.126164	1.27235	0.726378	0.753906
ENSG00000213026	0	0	0	0	0	0.14397	0	0	0	0
ENSG00000199633	0	0	0	0	0	0	0	0	0	0
ENSG00000139190	1.88288	1.51815	3.52991	2.239	3.27171	3.21046	2.47467	2.1678	2.27525	3.11304
ENSG00000046647	4.72839	5.28407	4.61795	5.51705	6.70443	5.32217	6.53251	6.36114	7.03732	6.21676
ENSG00000164749	0.257956	0.014049	0.088649	0.193895	0.082844	0.323015	0.556155	0.073252	0.126286	0.203256
ENSG00000233535	0	0	0	0	0	0	0	0	0	0
ENSG00000083067	6.24958	6.42004	0.161558	0.973898	0.116375	0.12022	0.091352	0.20379	0.109633	0.511714
ENSG00000123595	9.94136	14.6397	16.3294	22.4683	8.49521	28.6089	20.5225	27.4655	20.3396	24.2861
ENSG00000176896	1.29879	1.44167	1.65342	1.84186	1.09155	1.11303	0.672979	1.42061	1.6891	1.03207
ENSG00000223293	0	0	0	0	0	0	0	0	0	0
ENSG00000276291	16.1554	14.7286	8.52599	17.4121	9.34286	15.7892	11.6549	18.4914	12.4378	17.7765
ENSG00000268739	0	0	0	0	0	0	0	0	0	0
ENSG00000233357	0	0	0	0	0	0	0	0	0	0
ENSG00000197582	0	0	0	0.250963	0.123924	0.573275	1.40049	0.174095	0.65676	0.581808
ENSG00000089818	13.0227	10.9365	20.1229	24.9543	15.0476	26.8441	15.0418	24.0631	16.5966	22.608
ENSG00000229781	0	0.032876	0	0	0	0.025374	0.023808	0	0	0
ENSG00000226985	0	0	0	0	0	0	0	0	0.085401	0
ENSG00000211625	0	0	0	0	0	0	0	0	0	0
ENSG00000235592	0	0	0	0	0	0	0	0	0	0
ENSG00000095587	0.124011	0.125823	0.299153	0.427309	0.086354	0.182305	0.16941	0.064326	0.157276	0.057829
ENSG00000134909	26.3907	29.5805	25.2811	23.1442	25.5527	21.0844	24.5506	25.6689	25.1392	20.7035
ENSG00000123594	0	0	0	0	0	0	0	0	0	0
ENSG00000229140	3.25842	2.15861	3.815	4.10174	2.33439	1.61557	3.69151	5.15859	3.3421	3.58091
ENSG00000187268	0	0	0	0	0	0	0	0	0	0
ENSG00000205542	1.02366	2.9555	0.959269	2.14475	1.18613	2.05936	1.82663	3.18051	2.49595	3.57598
ENSG00000012963	12.677	12.2256	9.69413	13.5839	12.0534	11.6059	10.8649	13.6984	14.6163	12.3894
ENSG00000101916	0	0	0	0	0	0.01076	0	0	0	0
ENSG00000258806	0	0	0	0	0	0.058107	0.054497	0	0	0
ENSG00000241746	0	0	0	0	0	0	0	0	0	0
ENSG00000268906	0	0	0	0	0	0	0	0	0	0
ENSG00000233338	0	0	0	0	0	0	0	0	0	0
