Name	Control_Rep1	Control_Rep2	sgRNA6_D3_Rep1	sgRNA6_D3_Rep2	sgRNA7_D3_Rep1	sgRNA7_D3_Rep2	sgRNA6_D5_Rep1	sgRNA6_D5_Rep2	sgRNA7_D5_Rep1	sgRNA7_D5_Rep2
ENSG00000263766	6	5	0	8	4	5	2	6	8	3
ENSG00000283667	4	3	2	2	5	4	3	3	5	1
ENSG00000214125	0	3	0	0	0	0	0	0	0	0
ENSG00000258695	4	0	2	1	3	2	2	1	0	1
ENSG00000201709	0	0	0	0	0	0	0	0	0	0
ENSG00000273486	42	31	53	61	67	89.79	77	66	85.05	36
ENSG00000259225	0	0	0	0	0	0	0	0	0	0
ENSG00000250825	0	0	0	0	0	0	0	0	0	0
ENSG00000092009	0	0	0	0	0	0	0	2	0	0
ENSG00000226918	0	0	0	0	0	0	0	0	0	0
ENSG00000275793	5.854	1.573	13.94	3.875	9.974	9.742	2.641	0	19.267	5.809
ENSG00000233347	1	0	2.003	0	0	0	0	2.008	0	0
ENSG00000162552	7	8	3	2	0	2	5	0	1	1
ENSG00000185834	1.094	1.065	0	2.371	1.166	1.089	1.136	2.301	0	0
ENSG00000225665	0	0	0	0	0	0	0	0	0	0
ENSG00000244020	0	0	0	0	0	0	0	0	0	0
ENSG00000259448	1	0	4	0	1	3	0	5	1	2
ENSG00000231416	2	0	0	0	0	0	1	0	1	0
ENSG00000242943	0	0	0	0	0	0	0	0	0	0
ENSG00000264151	0	1	0	0	0	0	0	0	0	0
ENSG00000204619	694.346	718.56	810.425	925.199	871.886	976.401	1102	1316.81	1025.37	850
ENSG00000288050	0	0	0	0	0	0	0	0	0	0
ENSG00000118271	0	0	0	0	0	0	0	0	0	0
ENSG00000158270	1	6	2	2	0	2	1	6	0	2
ENSG00000230929	0	0	0	0	0	0	0	0	0	0
ENSG00000130159	321	267.777	300.056	343.993	266	273.032	325	431	379	272.001
ENSG00000270378	0	0	0	0	0	0	0	0	0	0
ENSG00000286546	3	3	0	5	3	4	1	3	3	4
ENSG00000249565	2.179	1.08	0	0	0	0	0	0	0	0
ENSG00000158417	3216.27	3195.47	3052.45	4664.96	2944.85	4893.12	4377.88	8216.16	4620.21	4291.54
ENSG00000205702	33.51	87.665	30.828	37.293	25	28.652	46.835	53.22	20.109	23.97
ENSG00000196405	132	137	120.001	91	109.001	87.001	114	144.999	112.001	76.001
ENSG00000011052	61.572	51.463	73.149	116.965	30.342	92.18	118.099	240.379	139.405	103.404
ENSG00000256705	0	0	0	0	0	0	0	0	0	0
ENSG00000152495	985	908.915	417.001	501.16	407.991	544.06	738.228	1061.48	841.008	596.999
ENSG00000274925	74	82	62	184	41	133	107	206	109	97.197
ENSG00000198113	9	31	10	9	1	6	5	7	7	2
ENSG00000235080	0	0	0	0	0	0	0	0	0	0
ENSG00000235209	0	0	2	2	1	2	0	2	0	0
ENSG00000100376	497	519.005	352.003	430.334	299	362.999	439.999	692.838	469.999	375.999
ENSG00000117971	1	1	29	12	25	40.999	43	23	37.001	13
ENSG00000126464	1463.43	1632.68	1532.08	997.65	1144	1184.39	1082.91	1070.84	1074.98	527.287
ENSG00000154928	0	0	0	5	0	2	0	0	0	0
ENSG00000239748	0	0	0	0	0	1	0	0	0	0
ENSG00000159398	3	6	0	0	0	0	0	1	2	0
ENSG00000268030	0	1	0	2	1	2	2	1	2	0
ENSG00000163202	0	0	0	0	0	0	0	0	0	0
ENSG00000183527	738	682.229	587	893.219	582	858.141	663.001	1383	789.829	736.407
ENSG00000249106	0	0	0	0	0	2	0	0	0	0
ENSG00000232325	0	0	0	0	0	0	0	0	0	0
ENSG00000279807	3	1	0	1	0	0	1	1	0	0
ENSG00000101004	7	15	14	17	15	26	23	35.999	21	22.001
ENSG00000237718	0	0	0	0	0	0	0	0	1	0
ENSG00000272070	1	0	0	0	2	2	1	2	0	1
ENSG00000232719	0	0	0	1	0	1	0	0	0	0
ENSG00000186244	1	0	0	0	0	2	0	0	0	1
ENSG00000134153	430.596	323	730.714	1326.38	861	1541.12	1070.73	1710.51	1327.12	1076.72
ENSG00000198521	657.848	712	618.981	854.134	646.033	1013.38	889	1186.01	1001.43	690.049
ENSG00000257178	6	10	13	13	8	10	32	7	14	5
ENSG00000159496	4	6	6	1	1	7	6	8	2	1
ENSG00000244738	0	0	0	0	0	0	0	0	0	0
ENSG00000268533	0	0	0	0	0	2.349	0	0	2.652	0
ENSG00000249236	0	0	0	2	0	0	0	0	1	0
ENSG00000268696	0	0	0	0	0	0	0	4	0	1
ENSG00000266933	8	8	2	10	3	8	1	5	5	5
ENSG00000221017	0	0	0	0	0	0	0	0	0	0
ENSG00000116717	149	142	291	230.009	355	562.001	329	297.999	421	115
ENSG00000267255	0	0	0	2	0	0	0	0	0	0
ENSG00000266932	1	0	0	0	0	1	0	1	0	0
ENSG00000261540	0	0	0	0	0	0	0	0	0	0
ENSG00000269987	9	5	6	10	10	7	6	6	5	4
ENSG00000233635	0	0	0	0	0	0	0	0	0	0
ENSG00000259650	0	0	0	0	0	0	0	0	0	0
ENSG00000267599	0	0	0	0	0	0	0	0	0	0
ENSG00000211590	0	0	0	0	0	0	0	0	0	0
ENSG00000237282	0	0	0	0	0	0	0	0	0	0
ENSG00000263176	0	0	0	0	0	0	0	0	0	0
ENSG00000255595	0	0	0	0	0	3	0	0	0	0
ENSG00000273119	0	0	0	0	0	0	2	0	0	0
ENSG00000250765	3.723	11.534	3.984	12.795	0	4.805	15.894	4.117	6.831	5.311
ENSG00000278433	0	0	0	0	0	0	0	0	0	0
ENSG00000228985	0	0	0	0	0	0	0	0	0	0
ENSG00000239930	0	0	0	0	0	0	0	0	0	0
ENSG00000207461	0	0	0	0	0	0	0	0	0	0
ENSG00000182902	2	7	11	10	5	8	20.999	12	18	9
ENSG00000175155	285.999	254.999	194	346.03	244	285.999	259	392	290.2	203.034
ENSG00000248434	0	0	0	0	0	0	0	0	0	0
ENSG00000160318	0	0	0	0	0	1	0	0	0	0
ENSG00000141424	3189.01	3110.93	2553.76	4787.21	2917.49	4018.23	3809.34	7415.49	4386.65	3973.7
ENSG00000230031	0	0	0	0	0	0	0	0	0	0
ENSG00000229761	2	2	0	0	0	0	0	1	0	0
ENSG00000231540	0	0	0	0	0	0	0	0	0	0
ENSG00000130669	703.657	739.448	705.294	470.999	579.184	595.158	857.208	684.026	905.325	330.145
ENSG00000132591	592.052	614	469	548.006	589	586.573	559	684	571.232	408
ENSG00000274994	0	0	0	0	0	0	0	0	0	0
ENSG00000258934	0	0	0	0	0	0	0	0	0	0
ENSG00000232675	0	0	0	0	0	0	0	0	0	0
ENSG00000268184	0	0	0	0	0	1	0	0	0	0
ENSG00000215403	0	0	0	0	0	0	0	0	0	0
ENSG00000169777	0	0	0	0	0	0	0	0	0	0
ENSG00000207620	0	0	0	0	0	0	0	0	0	0
ENSG00000253218	13	21	13	20	14	10	24	23	11	9
ENSG00000279162	7	7	6	4	6	4	11	4	12	0
ENSG00000100065	14	23	6	6	2	3	22	13	18	9
ENSG00000226094	0	0	0	0	0	0	0	0	0	0
ENSG00000284595	0	0	0	0	0	0	0	0	0	0
ENSG00000257315	2393.24	2549.91	2303.24	4228.21	2300.9	3216.01	2746.06	5016.78	2846.97	2067.4
ENSG00000149679	209.209	254.073	250.35	172.092	223	135	321	266	337.101	159
ENSG00000249056	0	0	0	0	0	0	0	0	0	0
ENSG00000187961	531.321	610	427.011	337	309	253.001	400.999	345.001	377	230.999
ENSG00000221562	0	2	0	0	0	0	0	0	1	0
ENSG00000129521	74	76	20	36	21	24	13	67.002	14	24
ENSG00000199293	25.434	38.851	17.058	45.212	64.923	37.023	45.172	98.006	63.733	47.655
ENSG00000224747	0	0	0	0	0	0	0	0	0	0
ENSG00000140632	1579.83	1707.2	2547.74	2568.25	2380.52	3206.18	3058.26	3752.24	3219.03	2164.25
ENSG00000219375	0	0	0	0	0	0	0	0	0	0
ENSG00000013016	29	37	40	62	52.018	45	94	74	72	59
ENSG00000004866	1468.49	1556.1	1522.96	2484.03	1658.58	2170.53	1844.15	3380	1911.62	1900.89
ENSG00000275631	5	4	0	1	1	2	0	1	0	3
ENSG00000054598	422	478	587	525.146	605.2	1118.31	549	685	681	359
ENSG00000250511	0	0	0	0	0	0	0	1	0	0
ENSG00000207932	0	0	0	0	0	0	0	0	0	0
ENSG00000275898	0	0	0	0	0	2	1	5	0	0
ENSG00000280270	0	0	0	0	0	0	0	0	0	0
ENSG00000285996	2	0	0	1	2	2	0	1	1	2
ENSG00000248409	0	0	0	0	0	0	0	0	0	0
ENSG00000141258	961.095	1141.87	1268.39	1453.9	967.001	1415.94	1394.02	1631.65	1253.52	893.261
ENSG00000236908	0	4	0	2	0	0	1	0	0	0
ENSG00000259754	2	1	7	17	12	14	5	3	10	10
ENSG00000222721	0	0	0	0	0	0	0	0	0	0
ENSG00000251234	0	0	0	0	1	0	0	0	0	0
ENSG00000210174	0	0	0	0	0	0	0	0	0	0
ENSG00000185495	215.364	252.007	165.626	312.317	187.707	223.857	162.486	321.231	155.976	121.392
ENSG00000135821	6694.29	6427.69	3492.02	4537.94	3602.39	5712.57	5836.88	7894.49	6756.41	4296.32
ENSG00000258428	0	0	0	0	0	0	0	0	0	0
ENSG00000275959	0	0	0	0	0	0	0	0	0	0
ENSG00000225656	0	0	0	0	0	0	0	0	0	0
ENSG00000226510	4	0	7	0	0	0	7	1	1	1
ENSG00000089558	2	16	4	2	11	1	16	10	12	5
ENSG00000228868	0	0	0	0	0	0	0	0	0	0
ENSG00000116017	1194.14	1105	1220.29	746	1079	927.975	1522	1166	1567.12	563
ENSG00000283039	0	0	0	0	0	0	0	0	0	0
ENSG00000233406	2.005	3.003	0	0	2.083	2.002	0	0	1	0
ENSG00000207395	0	0	0	0	0	0	0	0	0	0
ENSG00000269303	0	0	0	0	0	0	0	0	0	5
ENSG00000215866	0	0	0	1	1	0	0	2	0	2
ENSG00000287036	87	81	8	45	13	52.261	40	62	34	43.996
ENSG00000027697	505.016	473.53	451	700	552.001	1015.62	731	1154.75	743.445	715.001
ENSG00000249557	0	0	0	0	0	0	0	0	0	0
ENSG00000089116	0	0	0	0	0	0	0	0	0	0
ENSG00000239356	0	0	0	0	0	0	0	0	0	0
ENSG00000286978	0	0	0	0	0	0	0	0	0	0
ENSG00000236831	0	0	0	0	0	0	0	0	0	0
ENSG00000159884	34	34	39.001	69	43	51	50	60	43	38.999
ENSG00000234792	0	0	0	0	0	0	0	0	0	0
ENSG00000207926	0	0	0	0	0	0	0	0	0	0
ENSG00000267224	0	0	0	0	0	0	0	0	0	0
ENSG00000158315	0	1	1	0	0	0	0	0	0	6
ENSG00000248213	0	3	1	0	0	0	0	0	0	0
ENSG00000198755	8498.01	7743.25	5648.78	8161.52	5306.78	5196.53	7472.45	11259.8	8022.13	7036.81
ENSG00000251766	0	0	0	0	0	0	0	0	0	0
ENSG00000271365	0	0	0	0	0	0	0	0	0	0
ENSG00000185390	0	0	0	0	0	0	0	0	0	0
ENSG00000260975	2	1	0	2	2	1	1	2	2	1
ENSG00000176043	0	0	0	0	0	0	0	0	0	0
ENSG00000274469	0	0	0	0	0	0	0	0	0	0
ENSG00000260436	1	1	1	1	2	11	2	0	3	0
ENSG00000277801	2	0	0	2	0	0	0	0	0	0
ENSG00000254913	0	0	0	0	0	0	0	1	0	0
ENSG00000120885	3	2	73	31	63.001	323.039	59	38	71.001	25
ENSG00000275152	0	0	0	0	0	0	0	0	0	0
ENSG00000179922	21	20	55	42	40	51	49	62	64	25
ENSG00000214575	233	254.945	255.629	286.001	235.958	347.071	379.129	444.001	361.528	285.899
ENSG00000201598	0	0	0	0	0	0	0	0	0	0
ENSG00000164253	349.371	345	586.996	702.094	589	929.694	684.002	931.248	749.999	536.788
ENSG00000251299	0	0	0	0	0	0	0	0	0	0
ENSG00000250882	0	0	0	0	0	0	0	0	0	0
ENSG00000175730	2.042	2.072	4.205	3.033	1.029	2.001	4.327	1.024	5.579	1.04
ENSG00000231136	2	3	4	26	10	13	14	23	7	7.075
ENSG00000250976	0	0	0	0	0	0	0	0	0	0
ENSG00000234048	0	0	0	0	0	0	0	0	0	0
ENSG00000240097	0	0	0	1	0	0	0	0	0	0
ENSG00000235430	0	0	0	0	0	0	0	0	0	0
ENSG00000253687	10	11	6	48	14	19	12	15	13	8
ENSG00000136943	276.737	221	74.016	73	57	65.548	126	163.911	108	85
ENSG00000274662	0	2	2	5	1	1	4	2	0	0
ENSG00000230107	0	0	2	0	0	0	0	0	1	0
ENSG00000130158	356	368.632	572.032	533.999	450	468.021	657.159	584.082	631.952	306
ENSG00000278901	0	0	0	0	0	0	0	0	0	0
ENSG00000207862	0	0	0	0	0	0	0	0	0	0
ENSG00000101557	1460.78	1396.5	2209.47	2603.22	2633.47	4108.63	2613.5	3687.79	3076.73	1873.72
ENSG00000100209	87	81	110	143	93	179	122	229.001	130	105
ENSG00000239405	0	0	0	0	0	0	3	0	0	0
ENSG00000186790	0	0	0	1	1	0	0	3	0	0
ENSG00000266003	0	0	0	0	0	0	0	0	0	0
ENSG00000236722	0	0	0	0	0	0	0	0	0	2
ENSG00000275840	0	0	0	0	0	0	0	0	0	0
ENSG00000084092	795.679	705.129	385.301	570.583	411	395.001	522	815.104	533.121	444.055
ENSG00000221091	0	0	0	0	0	0	0	0	0	0
ENSG00000266995	0	0	3	3	0	2	1	0	0	0
ENSG00000102871	37	35	103	63	91	116	76.092	92.997	87	30
ENSG00000235544	0	0	0	0	0	0	0	0	0	0
ENSG00000280243	17	30	11	27	14	15	25	37	14	30
ENSG00000268473	0	0	0	0	0	0	0	0	0	0
ENSG00000229262	0	0	0	0	0	0	0	0	0	0
ENSG00000179873	0	1	0	0	0	0	1	0	0	0
ENSG00000227367	0	0	0	0	0	0	0	0	0	0
ENSG00000279108	13	9	10	11	9	9	19	28	13	6
ENSG00000251779	0	0	0	0	0	0	0	0	0	0
ENSG00000250697	0	0	0	0	0	3	0	0	0	0
ENSG00000182944	5269.66	5104.25	5059.63	6331.38	4706.77	8673.03	6548.34	9295.87	6676.2	4862.04
ENSG00000129595	0	4	0	13	5	6	4	15	7	4
ENSG00000267751	6	6	9	12	7	3	10	3	4	2
ENSG00000274863	0	0	0	0	0	0	0	0	0	0
ENSG00000252230	0	0	0	0	0	0	0	0	0	0
ENSG00000184900	1256	1140.9	1326	1623.44	1341	1967.4	1610.66	1964.05	1669.17	1176
ENSG00000283609	0	0	0	0	0	0	0	0	0	0
ENSG00000270429	1	1	0	0	0	0	3	0	0	0
ENSG00000171509	0	0	0	0	0	2	0	0	0	0
ENSG00000160633	2639.15	2578.33	2067.35	2345.21	1583.62	3047.05	2763.13	3834.54	2716.47	1962.09
ENSG00000225640	0	0	0	3	0	0	1	1	0	0
ENSG00000238804	0	0	0	0	0	0	0	0	0	0
ENSG00000169856	468.248	444	151.001	190	130.999	110	290	314	257	169
ENSG00000287983	0	0	0	0	0	0	1	0	0	0
ENSG00000272540	41.255	36.003	16	14	7	32.007	21.003	24.005	20	22
ENSG00000243811	0	0	0	0	0	1.012	1.008	0	2.011	0
ENSG00000183036	0	0	0	0	0	0	0	0	0	0
ENSG00000252279	0	0	0	0	0	0	0	0	0	0
ENSG00000197498	727.894	769.47	546.001	935.688	635.242	932.424	886.529	1589.67	954.588	904.124
ENSG00000198951	569.181	554.239	717.07	472.308	706.372	522.304	876.24	763.301	1025	424.36
ENSG00000254075	0	0	0	0	0	0	0	0	0	0
ENSG00000184545	167	179	186	51	149	102	136	33	154	15
ENSG00000221116	0	0	0	0	0	0	0	0	0	0
ENSG00000198535	0	0	0	0	0	0	0	0	0	0
ENSG00000250242	0	0	0	0	0	0	0	0	0	0
ENSG00000251960	0	0	0	0	0	0	0	0	0	0
ENSG00000233866	0	0	0	0	0	0	0	0	0	0
ENSG00000141429	825.869	836.181	1024.07	1432.26	1191	2083.79	1460.77	2233.65	1732.7	1217.29
ENSG00000253802	0	0	0	0	0	0	0	0	0	0
ENSG00000215023	0	0	0	0	0	0	0	0	0	0
ENSG00000167785	186	233.017	24	6	26	37	27	8	33	9.999
ENSG00000063169	691.69	718	631.11	384	483.131	454	640.001	443.999	535.082	227
ENSG00000259512	8	7	4	9	1	4	6	4	7	7
ENSG00000261739	0	0	4.054	0	1.057	3.193	0	0	0	0
ENSG00000206503	2630.37	2359.67	2496.95	2279.57	2330.65	2063.96	3174.63	3517.68	3216.06	2107.34
ENSG00000249806	3	2	1	3	2	1	1	7	13	4
ENSG00000201643	1	1	6	5	14	13	2	2	6	4
ENSG00000278147	0	0	0	0	0	1	0	0	0	0
ENSG00000210049	4	3	0	5	4	1	2	3	2	2
ENSG00000263272	14.041	7	5	13.224	15	9	15	22	6.065	16
ENSG00000258591	0	2	0	0	0	0	0	0	0	0
ENSG00000078814	8.999	8	6	5	12	7	12	5	3	0
ENSG00000197291	0	0	0	0	1	0	0	0	1	1
ENSG00000242925	5	7	0	2	0	0	0	4	0	0
ENSG00000278897	2	2	0	2	0	0	0	2	0	1
ENSG00000158301	0	0	0	0	0	0	0	0	1	0
ENSG00000252900	0	0	0	0	0	0	0	0	0	0
ENSG00000219294	0	0	0	0	0	0	0	0	0	0
ENSG00000207751	13.749	14	1.492	3.975	1.439	3.944	2.276	12.7	7.957	5.506
ENSG00000237735	0	0	0	0	0	0	0	0	0	0
ENSG00000271138	3	2	0	2	3	3	2	11	0	3
ENSG00000235513	19	12	26	30	13	51	42	50	36	29
ENSG00000246223	0	1	0	0	0	0	0	1	1	0
ENSG00000181143	8	2	3	0	2	3	3	7	3	1
ENSG00000164144	374.571	392.204	534.394	648.001	513.019	785.547	779.001	1094.01	781	623.081
ENSG00000281358	11	12	12	10	5	6	4	7	5	2
ENSG00000267691	0	0	0	0	0	0	0	0	0	0
ENSG00000235511	0	0	0	0	0	0	0	0	0	0
ENSG00000235390	1	0	0	0	0	0	0	0	0	0
ENSG00000131238	2623.07	2545.3	2312.94	3234.66	2581.06	2704.4	3216.35	5135.28	3476.65	3031.32
ENSG00000255982	0	0	0	0	0	0	0	0	0	0
ENSG00000259221	0	0	0	0	0	0	0	0	0	0
ENSG00000159961	0	0	0	0	2	0	0	0	0	0
ENSG00000214381	32	39.014	33	57	21	22	28	70	26.039	39
ENSG00000163320	2638.96	2640.36	2765.67	4250.79	2790	4007.31	4516.81	6849.13	4568.77	3900.72
ENSG00000205424	0	0	0	0	0	0	0	1	0	0
ENSG00000258869	0	1	0	0	0	0	0	0	0	0
ENSG00000201386	0	0	0	0	0	0	0	0	0	0
ENSG00000008018	1692.54	1540.19	2435.19	3029.28	2879.39	3450.09	3037.66	3649.01	3558.03	2353.03
ENSG00000201071	0	0	0	0	0	0	0	0	0	0
ENSG00000264743	1	2	5	6	1	3	2	5	4	2
ENSG00000213976	7	6	2	4	1	7	5	7.02	6	9
ENSG00000235890	1	6	5	4	4	5	8	5	3	6
ENSG00000224353	0	0	0	0	0	0	0	0	0	0
ENSG00000256243	0	0	0	0	1	0	0	0	0	0
ENSG00000285666	0	0	2	0	0	0	0	0	1	0
ENSG00000274333	599.944	746.747	479.834	1159.45	636.427	142.22	688.794	1487.73	744.646	845.718
ENSG00000227878	0	1	2	1	2	0	3	2	1	3
ENSG00000272418	5	0	2	4	0	3	1	2	0	1
ENSG00000236867	0	0	0	0	0	0	0	0	0	0
ENSG00000225491	0	0	0	0	0	0	0	0	0	0
ENSG00000279603	2	1	5	10	6	12.03	5	3	1	2
ENSG00000260809	0	0	0	0	0	0	1.003	0	0	0
ENSG00000271334	0	2	7	3	9	15	3	2	1	5
ENSG00000281477	0	0	0	0	0	0	0	0	0	0
ENSG00000286087	0	0	0	0	0	0	0	0	0	0
ENSG00000228156	0	0	0	0	0	0	0	0	0	0
ENSG00000224240	0	3	5	2	4	6	3	2.029	4	1
ENSG00000040608	269	280	133	112	106.001	43	218.101	168.999	182	95
ENSG00000253941	0	0	0	0	0	0	0	0	0	0
ENSG00000204532	0	0	0	0	0	0	0	0	0	0
ENSG00000100842	0	0	0	0	0	0	1	0	0	0
ENSG00000228925	0	0	3	2	0	0	2	0	1	0
ENSG00000252132	0	0	0	0	0	0	0	0	0	0
ENSG00000171984	27	25.999	24	62	20	53	31	102	50	64.999
ENSG00000262768	0	0	0	0	0	0	0	0	0	0
ENSG00000239945	0	0	0	0	0	0	0	0	0	0
ENSG00000261868	2	1	0	0	0	2	1	2	2	0
ENSG00000228879	0	0	0	0	0	0	0	0	0	0
ENSG00000160233	55	63	0	1	4	1	10	3	10	2
ENSG00000259706	41.01	33.011	34.008	58.002	43.016	53.011	50.005	77.014	44.012	39.013
ENSG00000220891	5	2	0	7	1	1	3	1	7	0
ENSG00000268140	0	1	0	0	0	0	0	0	0	0
ENSG00000271364	0	0	0	0	0	0	0	0	0	0
ENSG00000251322	813.999	856.068	671.999	453.001	563	350	871.264	525	816.547	369
ENSG00000121057	800.99	860.44	525.999	660.003	560	490.292	756.477	1029.87	799.001	562.999
ENSG00000264672	1	1	6	5	0	5	2	2	5	0
ENSG00000279920	0	0	0	0	0	0	0	0	0	0
ENSG00000267041	493	477.317	220.052	369	252	306.064	345.379	543.972	308.697	342
ENSG00000198153	0	0	0	0	0	0	2	2	1	0
ENSG00000100271	69	54	81.206	105	63	78	128.225	149	95	80
ENSG00000283036	1	0	0	2	0	0	0	0	0	0
ENSG00000234949	13	9	6	4	6	5	6	7	1	3
ENSG00000234509	9	10	12	12.171	15	17	15.01	7	12	4
ENSG00000199938	0	0	0	0	0	0	0	0	0	0
ENSG00000266554	969.885	918.634	794.41	1425.02	906.999	1219.36	1198	2265.97	1442	1168.94
ENSG00000131548	2	0	0	3	0	0	0	0	0	0
ENSG00000261638	0	0	0	0	0	0	0	0	0	0
ENSG00000286050	0	0	0	0	0	0	0	0	0	0
ENSG00000160224	0	0	0	0	0	1	0	0	0	0
ENSG00000181045	411.007	486.197	226.303	195.002	219.001	235	260	285.999	254	144
ENSG00000145794	241.001	219	18.001	20.003	10	11	22	34	27	29
ENSG00000181222	5304.22	6272.03	9325.42	7053.07	9450.77	9445.74	9092.91	9083.52	9524.67	4915.6
ENSG00000167642	0	1	0	3	0	0	2	2	0	1
ENSG00000202263	0	0	0	0	0	0	0	0	0	0
ENSG00000283479	0	2.762	0	0	0	1.518	0	0	0	0
ENSG00000263945	0	0	0	0	0	0	0	0	0	0
ENSG00000279294	21	9	19	9	5	5	9	15	28	11
ENSG00000174502	0	0	0	0	0	0	0	0	0	0
ENSG00000259881	0	0	0	0	0	0	0	0	0	0
ENSG00000213533	238.564	204.854	208.565	168.446	224.577	222.13	278.737	230.263	256.927	129.646
ENSG00000160199	246	253.999	294.999	426	290.001	411	505.999	660.583	486.999	327.001
ENSG00000185275	0	0	0	0	0	0	0	0	0	0
ENSG00000227495	0	0	0	0	0	2	1	2	2	1
ENSG00000252122	0	0	0	0	0	2	0	0	1	0
ENSG00000261614	0	0	1.009	0	0	0	0	0	0	0
ENSG00000267407	0	0	0	0	0	0	0	0	0	0
ENSG00000265994	0	0	0	0	0	0	0	0	0	0
ENSG00000231412	0	0	0	0	0	0	0	0	0	0
ENSG00000131848	144.999	181.049	156.998	266.001	136	243.093	207.632	424	193.001	222
ENSG00000215088	0	0	0	0	0	0	0	0	0	0
ENSG00000273898	0	0	0	0	0	0	0	0	0	0
ENSG00000260781	0	0	0	0	0	0	0	0	0	0
ENSG00000265188	0	1	0	0	0	0	0	0	0	1
ENSG00000237479	0	0	0	0	0	0	0	0	0	0
ENSG00000258271	0	0	0	0	0	0	0	0	0	0
ENSG00000161133	3.935	2.372	1.131	4.138	0	1.166	0	0	1.114	2.244
ENSG00000273115	0	0	0	0	0	0	0	0	0	0
ENSG00000169896	7	1	1	5	5	7	9	11	2	3
ENSG00000175832	2500.29	2513.48	1734.08	1630	1475.65	1340.5	2102.48	2181.01	2206.28	1311.92
ENSG00000283376	0	0	0	0	0	0	0	0	2	0
ENSG00000126603	190	213	170	74	131	82	184	102.021	220	41
ENSG00000247240	163.001	190	105	124.714	82.989	99	127	174	144.023	117.999
ENSG00000278923	0	0	0	0	0	0	0	0	0	0
ENSG00000241532	0	0	0	0	0	0	0	0	0	0
ENSG00000266282	0	0	0	0	0	0	0	0	0	0
ENSG00000144848	1114.97	1112.43	1227.73	1716.54	1277.62	1820.53	1498.01	2485.83	1828.16	1293.57
ENSG00000159147	1278.98	1283	873.641	966.687	978.002	922.761	1149.76	1455.59	1288	795.94
ENSG00000159261	29	34	6	18	8	4	13	24	19	23
ENSG00000285613	0	0	0	0	0	0	0	0	0	0
ENSG00000132581	215	183	224.997	275.16	238.375	388	271.002	393	281	207
ENSG00000286808	6	9	11	12	22	17	22	20	22	15.04
ENSG00000272691	0	4	0	0	3	0	0	0	0	1
ENSG00000105193	4660.74	3523.89	3075.61	3670.47	2802.59	2682.55	4306.87	5623.99	4070.45	3629.61
ENSG00000233876	0	0	0	0	2	0	0	0	0	0
ENSG00000165219	1592.6	1664.87	1450.92	1935.57	1665.62	2231.05	2053.5	2656.33	2077.51	1346.14
ENSG00000231565	0	0	0	0	0	0	0	0	0	0
ENSG00000250033	3	4	5	9	3	12.033	2	11	8	7
ENSG00000124253	0	0	2	0	0	0	0	0	0	0
ENSG00000111704	0	0	2	2	1	0	1	0	1	0
ENSG00000186529	0	0	0	0	0	0	0	0	0	0
ENSG00000286976	0	0	0	0	0	0	0	0	0	0
ENSG00000214856	0	0	0	0	0	0	0	0	0	0
ENSG00000005882	205.001	170.999	243.225	218.001	235.998	262	303.001	253.001	294.56	123.999
ENSG00000108515	64	114.999	112.029	187.999	86	134	147.001	262	158.002	133.034
ENSG00000262708	1	0	0	0	0	0	1	0	0	0
ENSG00000225272	0	2	0	1	0	0	0	0	0	0
ENSG00000169184	27	19	16	29	8	14	17	8	9	5
ENSG00000172404	1	1	4	2	0	1	2	2	4	5
ENSG00000117000	2003.71	1977.52	1347.7	2004.4	1516.32	2357.41	2030.28	2867.27	2202.87	1689.54
ENSG00000288034	0	0	0	0	0	0	0	0	0	0
ENSG00000277198	0	0	0	0	0	0	0	0	0	0
ENSG00000142515	0	0	0	0	0	0	0	0	0	0
ENSG00000185658	2642	2782.33	2387.32	3836.22	2488.62	3596.06	3391.86	5490.14	3464.37	3100.26
ENSG00000275923	0	0	0	0	0	0	0	0	0	0
ENSG00000232623	8	13	8	14	8	19	10	8	10	8
ENSG00000007264	16	8	6	46	2	11	10	27	13.999	23
ENSG00000278745	0	0	0	0	0	0	0	0	0	0
ENSG00000266965	36	45	57	60	27	67	49	67	56	51
ENSG00000249751	0	0	0	0	0	0	0	0	0	0
ENSG00000131849	5	11	4	2	1	6	3	1	4	8
ENSG00000236948	0	0	0	0	0	0	0	0	0	0
ENSG00000284214	0	0	0	0	0	0	0	0	0	0
ENSG00000163737	0	0	0	0	0	0	0	0	0	0
ENSG00000187531	159.001	153.001	182.999	198	100.224	280.999	190.999	201	187	95
ENSG00000265422	0	0	0	0	0	0	0	0	0	0
ENSG00000227009	0	0	0	0	0	0	0	0	0	0
ENSG00000267625	0	0	0	0	0	0	0	0	0	0
ENSG00000267904	20	16	28	38.157	35	28	41	28	25	15
ENSG00000088899	212	196.999	230.302	182.076	168	153.999	239	211.037	213	128
ENSG00000232401	1	0	0	0	0	0	0	0	0	0
ENSG00000239435	0	1.248	0	0	0	3.722	0	1.05	1	0
ENSG00000230870	0	6	3.012	10	11	11	2	4	1	2
ENSG00000146592	379.283	438.083	1519.31	516.999	1398.14	1356.55	1707.46	667	1691.92	325.113
ENSG00000229925	0	0	0	0	0	0	0	0	0	0
ENSG00000214967	98	159.287	158.653	177.207	194.224	162.969	161.985	190.171	180.863	113.182
ENSG00000247345	0	0	4	0	0	1	1	0	0	0
